latitude,longitude,mag
38.817,-122.8043333,1.84
61.2633,-152.1419,1.4
38.8443336,-122.8251648,1.02
63.6131,-147.6621,1.3
38.7958333,-122.7495,0.71
33.6793333,-116.7296667,0.73
38.4004,-118.9399,0.7
36.6318333,-117.8665,2.09
65.1537,-148.9759,1.2
38.3724,-118.9035,1.3
33.7791667,-116.1286667,1.31
63.2385,-148.9129,1.3
37.4526667,-118.8353333,0.66
36.0053333,-120.883,1.73
19.3740005,-155.287674,1.73
19.3513333,-155.278,1.77
63.7574,-146.8497,1
64.6767,-150.4885,0.6
61.118,-147.1732,1.1
36.7081,-116.3257,0
36.6928,-116.3333,0.6
37.9987,-118.8056,1
61.387,-152.285,0.8
46.3521667,-122.1676667,0.51
64.0706,-148.8844,1.2
36.0071667,-117.8023333,0.8
61.4329,-152.2569,1.2
33.3933333,-116.4203333,0.81
17.8456,-66.9356,2.2
59.7406,-153.1806,1.8
38.6964,-118.4776,1.2
58.8319,-137.5923,1.4
36.0123333,-117.805,0.67
59.9388,-153.0097,1.9
64.7024,-149.0096,0.3
57.9154,-155.0273,1.4
33.6261667,-116.77,0.58
64.6194,-148.6946,0.3
38.3464,-118.8903,0.9
38.3409,-118.8927,2.8
65.0173,-145.83,0.8
37.7688333,-121.9393333,1.29
38.8817,-115.5696,1.2
64.6883,-150.3975,1.7
53.6056,-164.7011,2.1
37.5095,-116.3734,0.4
45.6576667,-111.8145,0.06
18.4857,-64.896,2
64.6849,-150.3756,0.7
39.6011,-119.7849,0.7
45.9975,-111.4008333,0.7
19.7080002,-156.5976715,2.56
63.6321,-149.7108,1.6
38.3632,-118.9025,1
36.5933333,-121.1385,1.51
38.8190002,-122.8073349,1.05
38.8203333,-122.8063333,2.04
38.4257,-118.8934,0.7
63.229,-151.3069,0.8
64.6791,-150.5004,0.8
34.615,-119.1763333,1.25
39.367,-119.9551,0.1
63.2993,-149.8019,1.2
37.0626667,-121.4963333,0.87
64.9644,-147.3958,1.5
66.2504,-149.8202,1.4
38.8266667,-122.7868333,0.21
37.5086,-116.3762,0
65.1553,-149.0071,0.6
19.3921667,-155.2791667,1.25
38.8144989,-122.8184967,1.05
38.8123333,-122.8188333,1.43
38.8141667,-122.817,1.45
19.3871667,-155.2798333,2.74
57.7917,-153.5686,2.4
19.2115,-64.6315,3.5
6.7983,-72.9513,4.7
38.3886,-118.9251,1.6
57.5352,-154.5479,1.6
64.6237,-152.99,0.9
33.502,-116.792,1.12
37.684,-113.2575,0.73
46.1955,-122.1803333,-0.12
37.6626667,-113.271,1.03
38.8361667,-122.7865,0.26
64.5208,-149.9149,0.5
63.4022,-148.2583,1.6
33.9975,-116.6805,2.01
62.1598,-141.8524,1.7
-3.3199,-76.9274,4.8
63.3908,-148.3115,1.5
59.9976,-139.3959,1.1
19.1935005,-155.4620056,1.7
27.3686,127.415,4.7
65.4362,-144.6846,1
63.4048,-148.27,1.7
37.5138333,-118.8198333,0.58
38.3884,-118.9027,0.8
18.5914,-66.7898,2.7
52.5607,-168.0053,2
36.0136667,-117.8021667,0.66
-43.576,-74.3973,3.9
63.2793,-151.1283,0.7
41.0271667,-121.3598333,1.43
63.2834,-151.1467,1
62.5871,-149.4863,1.5
38.7488333,-122.7053333,1.18
38.4085,-118.9137,1.4
38.3839,-118.9264,1.6
34.0016667,-116.6145,1.16
64.6728,-150.4566,0.6
63.9353,-145.7154,0.6
38.3777,-118.9238,0.9
53.4453,-165.7646,1.8
65.0408,-149.1284,0.7
64.694,-149.2944,0.5
38.3862,-118.9037,1.2
61.3219,-146.7144,1.6
61.5002,-140.5575,1
19.8126667,-155.3183333,1.77
38.3789,-118.8984,1.2
46.2178333,-111.4011667,0.85
58.3771,-136.9164,1.4
38.4804,-118.3754,0.4
62.0637,-151.4081,1.5
53.5089,-167.4738,1.8
61.5435,-149.8886,1.7
63.0999,-150.9688,1.7
45.0291667,-111.8065,-0.3
61.0023,-152.1767,1.2
44.9883333,-122.6826667,1.71
64.8995,-147.276,0.2
39.4995,-111.91,1.62
38.407,-118.9206,1.1
39.474,-111.8891667,1.73
60.5034,-141.4447,1.1
18.9085,-66.5361,2.6
64.6631,-150.4755,0.5
49.4196667,-120.4953333,1.86
61.0784,-150.3019,1.5
64.6721,-150.4695,0.5
36.5345,-98.9706,3
51.9932,-179.0406,2.7
64.7081,-150.5453,0.5
61.6749,-146.4848,1.3
36.7448333,-121.604,1
57.1519,-155.0666,1.9
64.6359,-150.5074,0.5
64.6577,-150.4806,0.5
64.6557,-150.5003,0.7
61.896,-148.7991,0.9
19.3358326,-155.1756592,1.85
51.143,156.2728,4.4
64.6303,-150.4403,1
38.826,-122.8545,1.66
64.6671,-150.4298,0.5
62.7478,-150.5557,2.1
64.6604,-150.4656,3
64.6798,-150.3561,1.5
38.355,-118.9123,1
63.1673,-149.6581,1.4
45.0896667,-111.7346667,1
38.2809,142.3557,4.6
37.4546667,-118.8081667,0.83
61.964,-144.0716,1.5
59.8494,-152.6759,1.6
38.9413,-115.6622,2.2
46.4738333,-122.3688333,0.66
36.6931,-116.3311,0.1
33.4445,-116.5626667,0.93
34.6311667,-117.301,1.54
37.0499,-117.9567,0.9
63.4674,-151.2936,1.1
38.807,-122.8248333,0.2
64.903,-149.4402,0.1
68.787,-144.2592,1.3
60.4219,-147.5203,1.6
68.5498,-147.2311,1.1
19.3201667,-155.1953333,1.87
33.4611667,-116.5861667,0.83
37.2488,71.4622,4.3
38.812,-122.828,1.07
61.3263,-153.8754,1
35.891,-117.7263333,1.06
61.6062,-146.6643,1.1
63.14,-150.1943,1.9
32.871,-116.219,1.29
63.4699,-148.8247,0.8
52.9459,-167.3752,1.8
35.9268333,-118.2865,1.37
63.3032,-152.308,1.1
37.9603333,-120.2306667,2.03
-7.0042,125.4143,5.3
53.5828,-165.2728,2.1
58.7182,-153.6529,1.4
38.7196667,-112.147,1.5
36.5543333,-121.0621667,0.79
37.0021,-117.9051,0.4
48.6043333,-123.0751667,0.82
37.6368333,-118.94,0.13
53.1352,-165.8319,1.9
61.502,-140.6081,1.8
48.6025,-123.0615,1.07
36.0268333,-120.2023333,1.41
46.8038333,-121.919,1.27
46.8,-121.9246667,1.34
36.0156667,-120.2068333,1.37
63.5661,-147.4736,1.1
36.0225,-120.2033333,1.47
37.4893333,-118.8676667,0.6
0.7003,-79.6769,5.5
33.9306667,-116.7003333,0.81
36.0278333,-120.1845,1.46
36.0175,-120.2121667,1.35
54.1764,-163.9831,2.2
61.4932,-140.581,1
46.6328333,-113.2956667,0.76
36.0301667,-120.2043333,1.43
32.9453333,-115.5465,1.15
51.5084,-178.088,1.9
36.0395,-120.1845,1.5
38.8195,-122.7776642,0.88
64.5965,-147.9035,0.7
38.2846,-118.8145,0.7
46.5631667,-112.0626667,0.66
19.3578333,-155.2855,1.59
-29.4632,-69.5326,4.5
60.7822,-152.3109,1.6
37.5565,-118.806,0.17
63.2342,-151.2654,0.9
63.091,-150.9255,1.5
38.3419,-118.9165,1.3
61.5009,-151.9631,1.1
59.3784,-152.8241,1.5
19.4968333,-155.4585,2.07
63.1325,-150.8506,1.5
51.4789,-177.6464,1.7
41.0245,-121.188,1.94
33.6375,-116.6945,0.71
39.2171,-119.6568,0.4
61.1637,-147.133,1.4
25.1615,127.092,4.6
63.2164,-150.7129,1.4
-40.1907,45.8091,4.8
60.9428,-148.0259,1.4
64.6812,-149.2087,0.5
61.5992,-146.273,1.2
38.0202,-97.9624,2.9
38.2509,-118.7329,0.5
60.9144,-149.5117,1.5
38.3726,-118.94,1.2
33.4718333,-116.4383333,0.49
38.8196667,-122.7631667,1.17
56.3622,-155.5617,2.4
38.3781,-118.9054,1.7
61.0462,-149.9483,1.3
42.4895,-111.0246667,1.89
51.4911,-175.6381,2.9
46.2053333,-122.173,0.7
63.0817,-150.9427,5.2
64.9152,-147.9524,0.7
38.4011,-118.9014,1
-17.8487,-178.6514,4.5
19.2848333,-154.9908333,1.91
33.2548333,-116.398,0.62
61.519,-140.6222,0.9
18.9759,-67.31,3.1
18.6741,-64.4298,3.2
61.7182,-150.9129,1.1
38.3873,-118.9057,1.2
60.7192,-149.6997,1.5
62.3593,-149.3938,1.2
32.4051667,-115.4661667,2.72
37.3585,-121.7393333,0.8
61.5049,-140.5985,2
38.7803333,-122.772,0.69
61.5562,-146.169,1.1
59.5751,-138.627,1
38.7803333,-122.7755,0.61
38.3974,-118.9132,0.9
63.5079,-147.7211,1.1
61.4149,-146.6421,1.6
36.695,-116.2989,0
58.9928,-152.6306,1.8
38.2992,-118.3659,0.4
38.4791,-118.3503,0.4
33.8651667,-116.8065,1.28
61.5735,-146.2951,1.2
61.4446,-152.321,1.3
38.8336678,-122.8036652,0.88
53.1728,-166.7619,1.9
38.8076667,-122.8196667,1.99
38.4069,-118.9045,0.6
61.7915,-151.2828,1.2
56.1417,-157.7006,2.6
36.7593333,-121.3531667,3.28
38.8330002,-122.8373337,0.55
63.4976,-148.9101,0.8
38.8361664,-122.8288345,0.19
38.8346667,-122.826,1.66
38.8358345,-122.8280029,1.02
38.834,-122.8281667,1.68
38.8429985,-122.8311691,0.73
38.8353333,-122.8275,2.1
37.4118333,-119.5935,1.61
35.1216667,-118.1846667,1.72
38.7818333,-122.7435,1.07
59.8438,-150.6469,2.4
35.123,-118.1895,2.77
60.9982,-150.1752,1.3
38.367,-118.8971,1.1
17.929,-65.8797,3
38.7781677,-122.6948318,0.87
60.3597,-152.1663,1.7
38.8364983,-122.8291702,0.43
61.243,-147.7121,1.6
58.7166,-153.6238,1.9
53.5799,-166.4869,1.7
38.8390007,-122.8256683,0.68
38.8373333,-122.8273333,1.08
60.842,-138.223,0.5
38.8375015,-122.8270035,0.43
63.6106,-153.3493,1.1
38.838665,-122.824501,1.07
38.8341667,-122.8261667,1.85
38.604,-115.092,0.9
38.3535,-118.9189,0.9
58.7333,-153.6227,1.8
38.6997,-118.4712,0.3
61.7989,-151.6436,1.5
60.9353,-147.0325,1.7
57.1175,-155.8418,2.4
38.8378334,-122.8271637,0.46
37.891,-122.2776667,1.33
34.0051667,-117.2538333,1.98
33.4676667,-116.4055,0.87
37.8062,-116.1276,0.6
38.3521,-118.9154,1.3
32.8726667,-116.224,2.04
38.8376656,-122.8291702,0.43
38.8386667,-122.8293333,1.6
38.8373333,-122.8288333,1.66
60.3983,-153.4833,2.2
38.4133,-118.9359,0.8
38.8364983,-122.8266678,0.98
63.2617,-151.6923,1.7
36.5273,-117.0133,1
49.957,-127.814,4
33.5893333,-116.7233333,0.48
33.912,-116.301,1
60.4194,-151.499,1.6
38.8868,-115.5699,1.3
38.9514,-115.748,1.6
61.6657,-152.5393,3
61.8989,-152.0993,3.5
34.6182,-36.4442,5.6
34.6316,-36.5463,5.2
61.7581,-147.7975,3
63.2692,-151.145,1.1
63.2481,-148.8657,1.3
47.7185,-113.8408333,0
63.3472,-151.7859,0.8
38.3661,-118.9035,1.6
59.6331,-152.5263,2
35.3531667,-118.4718333,1.28
59.9568,-135.7739,1
64.9989,-147.3043,1.3
49.3641667,-120.497,1.87
33.1603333,-115.982,1.1
38.8061676,-122.8218307,0.69
38.8146667,-122.7941666,1
-14.7729,167.171,5.9
33.7151667,-116.7528333,0.6
36.7554,71.3426,4.3
45.0785,-111.7348333,0.66
18.8812,-64.4125,3.3
64.6681,-147.6336,0.1
38.791832,-122.8255005,1.19
18.0802,-68.1585,3.2
33.792,-116.1506667,1.78
33.7913333,-116.1506667,2.62
18.1821,-66.9767,2.8
58.8993,-136.8836,1.9
37.6221667,-118.8198333,0.73
38.3951,-118.9237,2.1
48.5933333,-123.0776667,1.52
48.6021667,-123.0641667,1.38
38.8233337,-122.8061676,0.88
5.0823,94.1802,4.5
36.0736,-97.7663,2.5
-27.4728,65.5125,4.5
17.9085,-65.879,3
38.4171,-118.9239,0.9
46.8703333,-121.7496667,0.45
57.047,-153.8195,2.5
38.4279,-118.914,1.2
64.7909,-148.7325,0.7
40.746,-122.3076667,1.1
37.3054,-114.6445,0.9
63.0123,-151.6379,0.9
39.5264,-107.5354,3.3
38.4127,-118.9273,0.9
51.3442,-177.8989,2.5
36.014,-120.8776667,1.5
38.8148333,-122.7936667,1.51
46.3658333,-120.4926667,0.95
61.1773,-148.5388,1.8
34.3418333,-116.8848333,1.1
37.6608333,-118.8731667,0.27
61.4242,-140.2603,2
38.8221664,-122.8606644,0.91
61.8054,-150.9137,1.7
-48.8629,124.669,4.8
64.0652,-147.4979,1.2
65.1583,-149.0298,1.1
38.4104,-118.9108,1.3
61.2544,-150.5521,1.3
59.9858,-152.1784,1.6
59.9919,-149.281,1.8
61.0283,-152.386,1.7
38.364,-118.9263,1.2
38.8359985,-122.7741699,0.39
36.7669,-97.7242,2.8
-42.7255,-83.6656,4.7
51.5393,-176.732,1.9
19.3875,-155.0411667,1.29
63.5167,-151.1469,1
37.1215,-121.5236667,0.9
10.8049,-86.4049,4.7
33.224,-116.7285,0.7
33.3721667,-116.2926667,0.73
59.1363,-152.0872,1.8
37.6581667,-118.8705,0.13
31.5216667,-115.6675,2.6
38.4172,-118.9401,0.8
38.428,-118.9316,1.2
38.4373,-118.8672,0.8
37.661,-118.8738333,0.14
38.4316,-118.9027,1
38.8621674,-122.7795029,1.02
62.8792,-149.5926,1.6
38.8676667,-122.7735,1.07
38.4084,-118.8856,0.8
38.4227,-118.8501,0.6
37.0018,-117.6716,0.8
38.8156667,-122.8205,0.52
60.5068,-150.1954,1.7
19.4101,-65.1408,3.4
-11.7944,166.4393,5.1
33.479,-116.5131667,0.48
-44.1394,168.679,4.9
59.7401,-153.7647,2.2
48.6041667,-123.0598333,1.36
48.594,-123.051,0.36
34.5878,-36.5996,5.2
33.7578333,-116.0498333,0.91
39.7219,-120.633,0.1
-1.7996,98.9726,4.7
38.4366,-118.9014,1.2
65.2754,-148.9434,0.7
33.4201667,-116.6116667,0.26
57.4932,-155.201,2
37.4805,-118.8265,0.58
51.8217,178.4717,3.1
48.6076667,-123.0626667,1.66
48.6018333,-123.0625,1.5
48.6043333,-123.0591667,1.04
64.6649,-146.9248,1.5
38.0826667,-122.159,1.24
60.2311,-153.7365,2.8
48.0038333,-121.8893333,1.29
64.6369,-149.4565,0.4
37.627,-118.8878333,0.64
48.5988333,-123.057,1.15
38.4933,-118.3455,0.3
-14.492,-72.8441,4.6
38.4053,-118.9161,1.2
38.3871,-118.914,0.8
38.8161659,-122.8203354,0.88
61.6524,-150.8762,1.2
38.314,-118.6193,0.1
33.0303333,-116.0093333,0.86
35.8781,-96.7335,2.5
39.2178333,-122.6586667,1.6
48.6111667,-123.0711667,3.09
48.6053333,-123.078,1.22
64.5627,-149.1985,0.9
38.3865,-118.9036,0.9
39.9845,-117.9363,1.6
37.2832,-115.0491,0.4
38.8303333,-122.7906667,1.37
39.2284,-120.362,0.4
18.0858,-65.019,3
38.3621,-118.9059,0.7
60.1468,-152.5063,1.9
39.3744,-120.146,0.3
32.815,-115.5718333,1.06
60.7347,-150.068,1.6
33.4211667,-116.6156667,0.56
19.1718333,-155.4851667,1.77
40.6078333,-121.6665,0.4
37.603,-122.4421667,0.75
37.4915,-118.8621667,0.61
37.1805,-89.7811667,2.46
36.7552,-97.9786,2.8
34.2468333,-118.5038333,0.97
37.8869,-118.5393,1.1
59.9642,-147.4847,1.8
48.6011667,-123.062,1.38
38.3579,-118.9141,0.6
19.1978333,-155.5211667,1.67
33.4713333,-116.4718333,0.44
38.3988,-118.9292,1.3
36.0238333,-117.8091667,0.18
38.7993333,-122.8095,0.37
60.8852,-150.611,1.2
59.5447,-152.6163,1.7
62.015,-151.0734,1.5
60.5367,-145.2891,1.2
38.4333,-118.8949,0.6
19.4593333,-155.6656667,0.79
38.4002,-118.9311,1
38.8378334,-122.8268356,0.43
63.5212,-149.1523,1
61.1531,-149.0053,1
39.3445,-119.9175,0.1
-5.4828,151.7385,5
60.5176,-141.3186,2.2
65.8914,-150.3408,0.9
63.0311,-150.4279,1.2
36.8684,-97.4495,2.8
36.8657,-97.4428,2.6
36.8952,-115.9043,0.6
37.4401667,-121.7728333,1.3
19.553,-155.7458333,1.36
60.4334,-151.8709,1.7
36.6734,-116.4382,0.1
-2.7691,-79.531,4.2
34.2313333,-116.8443333,1.02
58.7639,-153.7055,1.5
65.9595,-135.1028,2.7
63.0965,-150.9097,1.4
65.0117,-148.841,0.3
58.1731,-151.0999,2
65.454,-144.6633,1.2
39.6379,-120.0089,0.7
58.8667,-152.2521,2.1
37.1442,-117.3845,0.1
64.7642,-149.1257,0.2
38.7891655,-122.7665024,0.56
35.9603333,-120.1306667,1.45
62.2007,-149.5256,1.1
38.4775,-122.5681667,2.19
38.4128,-118.9094,0.6
51.4139,-177.165,2.2
34.0358333,-117.2691667,1.02
33.724,-116.8378333,0.81
9.8989,126.045,5.1
48.611,-123.0718333,2.81
62.8718,-149.6312,1.1
38.3528,-118.9235,0.8
47.6023,152.5599,4.6
63.2206,-150.4869,1.5
38.8405,-122.8268333,1.44
58.2667,-154.0106,1.6
37.6771667,-113.2686667,0.9
63.7991,-148.9281,1.2
37.9691667,-122.0375,1.65
19.6896667,-156.5508333,2.37
36.671,-89.5156667,2.25
35.5635,-118.3216667,1.07
66.9364,-142.5548,0.8
35.9478,-116.7527,0.6
36.8979,-115.9016,0.5
37.099,-121.5538333,0.66
38.804,-122.735,1.16
36.3396667,-118.0103333,1.77
32.8615,-116.2015,1.4
19.2718333,-155.49,0.85
36.636,-117.6972,0.5
63.3476,-145.669,0.4
58.7638,-153.7056,1.4
47.9616667,-114.8981667,1.09
36.0195,-117.7983333,0.3
36.2944,-98.4998,2.5
35.903,-117.9181667,0.66
37.4866667,-118.8346667,0.6
44.6928333,-112.502,1.35
66.1244,-149.074,2.3
64.9929,-147.3337,2
63.4314,-151.3627,0.6
33.5063333,-116.484,0.51
19.2363,145.4504,4.8
56.4662,-154.9723,2
34.4166667,-116.5055,1.33
44.7656667,-111.187,0.16
38.4072,-118.9399,0.5
38.411,-118.9317,0.5
38.4277,-118.8995,1.1
38.4277,-118.9026,0.9
36.6995,-98.4304,3
46.8553333,-121.7576667,0.45
64.6024,-146.3778,0.8
33.6646667,-116.7273333,0.56
19.329,-155.5001667,0.94
38.7731667,-122.7265,0.58
38.7996674,-122.7710037,0.73
38.8348351,-122.8470001,0.45
59.6779,-152.7738,1.7
38.3546,-118.91,0.9
38.4221,-118.9092,1.9
38.3831,-118.888,0.9
49.3896667,-120.5173333,2.01
66.043,-150.1914,1
38.4043,-118.8744,0.7
38.3653,-118.8976,0.6
63.755,-150.0111,1
64.406,-147.5173,0.6
62.3582,-149.1648,2
58.3843,-155.0894,1.8
36.7065,-116.0766,-0.2
37.1706667,-97.8135,1.73
38.8303333,-122.7846667,0.19
57.0202,-157.7763,1.9
37.5738333,-118.8475,0.73
61.0496,-149.0088,1.2
33.0308333,-116.427,0.98
63.2191,-150.401,2.4
66.3856,-157.795,1.5
61.6874,-150.2056,2.2
38.814167,-122.7866669,0.88
36.1328333,-120.2121667,2.07
65.3108,-164.3916,2.6
39.2334,-120.362,1.1
62.8904,-149.6087,1.2
38.4248,-118.8895,1
33.3633333,-116.3101667,0.91
36.7739,-116.2391,-0.1
61.7764,-149.5621,1.4
40.6461667,-123.5601667,2.02
37.4896667,-118.8573333,0.66
38.3723,-118.8884,0.7
38.839,-111.923,1.61
61.205,-150.652,1.6
38.3697,-118.8941,1.5
37.6513333,-118.9298333,0.03
38.8361664,-122.7870026,0.8
62.7683,-149.6665,1
62.0897,-148.8811,1.3
38.9742,-117.5656,1.2
62.8944,-150.4152,1.6
19.1905,-155.4688333,1.75
46.2491667,-112.4425,1.24
36.6111667,-121.2116667,0.81
51.9653,178.4147,2.5
59.5648,-152.303,1.8
54.8687,-158.4321,2.7
38.4083,-118.9062,1.1
35.9686667,-120.1231667,1.87
38.5775,-117.8868,1.2
58.743,-153.702,1.5
39.4045,-120.1698,0.6
63.072,-150.8714,1.5
-58.0391,-64.8793,5.4
59.6623,-153.0855,1.6
33.9981667,-116.9795,1.33
35.9441667,-120.4961667,0.09
34.6228333,-118.6626667,1.07
62.3589,-149.5263,1.3
38.3922,-118.8912,1.2
63.278,-151.362,0.5
33.2251667,-116.0918333,1.4
38.4269,-118.8941,1.3
35.9766667,-120.1108333,1.58
38.3317,-118.9294,0.8
-29.2007,61.2435,5.8
46.3115,-122.0345,1.57
38.8171667,-122.8156667,0.67
58.7425,-153.6853,1.8
61.5999,-151.8143,1.4
33.5016667,-116.7881667,0.75
38.3915,-118.8869,0.7
33.9993333,-116.9766667,1.48
64.7211,-149.2968,0.3
-30.3982,-68.6799,4.6
33.9983333,-116.9813333,1.26
62.4145,-149.1078,0.8
54.8363,-161.6273,3.1
64.7595,-147.7667,0.7
60.4585,-147.5981,1.6
37.6326667,-118.9366667,0.31
-30.1008,-177.4845,5.7
58.7483,-153.6863,1.3
58.7545,-153.6935,1.3
39.2023,-119.6659,0.6
58.757,-153.6731,1.3
63.2613,-151.3218,1.1
58.7645,-153.7537,1.7
58.7582,-153.7057,1.4
39.4053,-120.1694,-0.1
38.3898,-118.9009,0.7
58.76,-153.7372,1.2
38.8153343,-122.7621689,0.62
37.122,-121.5236667,1.15
55.9419,-158.7013,2.5
65.4095,-144.6999,1.1
39.4002,-120.1748,0
38.7915,-122.8046667,0.74
38.8156667,-122.7618333,0.68
61.0706,-152.0584,1.4
12.691,145.1491,5
63.2408,-152.0378,0.9
63.4665,-148.0429,0.8
38.8096667,-122.8013333,1.73
66.2164,-141.3997,1.3
36.2963,22.0194,4.5
63.5436,-151.068,1
38.3965,-118.9108,1.1
57.5182,-132.8254,2.1
38.3936,-118.8974,0.7
37.657,-118.8725,-0.11
51.8154,178.5535,2.5
59.0484,-152.1467,1.6
37.6685,-118.8573333,0.29
37.5355,-118.8773333,0.59
-9.3734,112.9477,4.7
38.8081667,-122.7993333,0.64
66.0248,-148.2134,1.4
38.8136673,-122.8153305,0.78
37.9716667,-122.0313333,1.57
36.2623,-116.0109,0.9
34.2293333,-117.4186667,0.8
38.4105,-118.9321,0.9
60.3042,-141.1479,1.4
37.9665,-122.0443333,2.16
34.2266667,-117.4293333,0.7
31.5765,-115.6891667,2.91
58.738,-153.6694,1.5
38.3604,-118.9027,0.7
38.8118324,-122.8168335,0.55
38.3882,-118.8914,1
38.8131667,-122.8133333,2.02
38.0967,-116.7673,1.1
38.414,-118.9081,0.9
34.0818333,-118.1931667,0.98
38.8448334,-122.8266678,0.68
38.7591667,-122.7184982,1.09
33.6641667,-116.7163333,0.64
33.9731667,-116.5595,0.62
33.9378333,-116.739,0.7
58.7769,-153.7489,1.4
58.7484,-153.6952,1.3
58.7484,-153.7276,1.3
58.7384,-153.6971,1.5
58.7239,-153.6371,1.4
58.7402,-153.6627,2.3
38.7578333,-122.7263333,1.13
19.2875,-155.4203333,1.66
58.7576,-153.7053,1.3
26.7424,65.9699,4.7
58.757,-153.7103,1.3
58.7615,-153.7269,1.4
58.7092,-153.6106,1.7
38.3718,-118.9064,1.4
37.3659,-117.1048,0.4
38.756,-122.7331667,0.98
38.7486667,-122.725,0.49
2.2662,126.7673,4.4
38.3907,-118.9101,1
38.3671,-118.8936,0.6
63.0711,-151.5845,1.3
-50.3565,135.2792,4.9
38.3541,-118.9164,0.7
63.2458,-150.5203,1.3
34.049,-117.266,0.83
58.7516,-153.7138,1.3
58.7486,-153.7133,1.4
61.7307,-148.2408,1.1
38.3938,-118.9116,1.2
38.189,-118.821,0.7
58.7387,-153.6587,1.5
62.8719,-151.316,1.4
38.2967,-118.784,0.9
58.0232,-154.2095,1.4
57.9831,-154.2309,1.3
37.6456667,-122.5173333,1.34
38.3631,-118.9032,1.1
37.0846667,-97.4996667,1.93
38.4048,-118.9152,0.9
38.4299,-118.9047,0.7
34.0201667,-117.4958333,1.14
34.0211667,-117.2256667,1.08
62.2784,-150.9353,1.3
38.4306,-118.8969,0.8
33.5248333,-116.5451667,1.07
58.7558,-153.6882,1.6
64.6095,-138.7486,1.9
37.6116667,-122.4313333,0.79
33.663,-116.7683333,0.42
66.4499,-135.6893,1.6
38.2999,-118.7846,0.4
39.6027,-119.7803,1.2
33.965,-117.0101667,1.17
33.9645,-117.012,1.4
56.6123,-156.4913,3.1
55.6573,-161.6477,2.4
38.3494,-118.9073,1.1
32.1738333,-115.1903333,2.54
38.4548,-118.3814,0.6
38.4182,-118.9021,1.6
58.1959,-155.3495,1.1
33.5046667,-116.7936667,0.32
38.8371658,-122.833168,0.43
36.0416667,-117.8573333,0.83
36.6407,-116.3662,-0.1
20.1225,-155.25,1.92
46.2001667,-122.1908333,1.14
64.6697,-147.6297,0.4
33.9703333,-117.0333333,1.25
33.966,-117.0133333,1.13
38.0261,-97.9662,2.3
38.3911,-118.9061,0.7
57.4861,-156.427,1.9
38.8236656,-122.8563309,0.68
38.4934,-118.3874,0.1
38.3962,-118.8823,0.9
61.7035,-148.2158,1.2
66.3781,-146.4969,0.8
41.9253,-119.5952,1.1
38.8213348,-122.7919998,0.84
63.8419,-148.7131,0.8
19.383,-155.2636667,1.85
62.5256,-151.0831,2.7
41.9202,-119.5909,0.4
19.4031667,-155.2593333,1.75
41.9237,-119.6012,0.9
38.8089981,-122.7884979,0.53
38.805,-122.8158333,0.92
41.9151,-119.5883,0.4
38.8383333,-122.8306667,1.31
46.8503333,-121.7548333,0.11
37.6043333,-121.6921667,1.14
38.8061667,-122.789,1.93
38.805,-122.7875,1.2
38.8056667,-122.7865,1.07
38.8088341,-122.7888336,0.75
38.8048333,-122.7888333,2.85
39.2006,-119.6674,0.5
61.5667,-152.0004,1
19.7572,-68.8786,3.7
38.8353348,-122.7835007,0.89
38.8213333,-122.7885,0.74
60.1291,-151.5469,2.7
37.6289,-114.4996,1
36.5873333,-89.606,0.96
19.4728333,-155.3943333,1.52
-7.7759,122.4943,4.2
19.4375,-68.4038,3.2
41.868,-119.6312,0.7
46.3156667,-122.3476667,0.66
46.4095,-111.5518333,1.48
64.9839,-147.3422,1.1
-23.4804,-179.7355,4.5
63.2635,-150.4849,1.3
38.8306656,-122.8089981,0.39
65.4182,-144.6901,0.9
38.8126667,-122.8145,0.63
19.3595,-155.3031667,1.17
61.7456,-149.7914,1.3
63.1093,-151.5316,0.8
38.917,-122.8058333,1.37
36.78,-116.099,-0.1
-4.6316,153.1227,5
38.9743,-115.639,2.2
64.8026,-149.1838,0.6
46.405,-111.5558333,1.96
33.9375,-117.6555,0.71
63.0997,-151.4108,1.2
-15.3152,-172.972,5.7
62.4673,-147.9208,2.4
63.0984,-151.4343,0.9
33.6826667,-116.7073333,0.56
46.4035,-111.5546667,2.22
36.0338333,-117.807,0.3
36.0328333,-117.8093333,1.11
38.6934,-118.4616,0.5
38.8138351,-122.8143311,1.02
38.3848,-118.936,0.8
63.0351,-151.4896,1.4
63.5071,-147.112,2.4
38.2771,-118.6767,0.3
38.3948,-118.8871,0.7
62.0572,-150.4267,1.5
61.859,-147.4783,1.1
51.6876,-175.159,2.9
37.56,-118.83,0.37
38.807,-122.8228333,0.97
40.9748333,-123.428,2.86
38.3739,-118.9076,1.1
18.1737,-67.2125,2.4
63.7985,-147.5456,1.5
59.1234,-152.628,2.7
36.1121667,-120.186,1.91
63.1035,-150.8306,1.3
33.5935,-116.5985,0.4
38.476,-118.3597,0.1
36.7813,-115.9667,-0.2
60.015,-152.2914,1.5
38.8088341,-122.739502,0.9
38.8021667,-122.737,1.24
36.5287,-116.31,0.6
61.9023,-151.9437,1.3
36.1541667,-120.2298333,1.82
36.7468,-115.9676,-0.1
40.274,142.3,4.6
61.5813,-146.3235,1.2
37.2279,-117.5451,0.2
46.1958333,-122.1536667,0.04
32.4911667,-115.6081667,1.86
37.453,-118.8366667,1.9
37.4696667,-118.855,0.64
